,Unnamed: 0,Datetime,TweetID,Text,Username
376,376.0,2020-11-10 23:40:08+00:00,1326308694078881793,"Selamat pagi dan semangat beraktifitas di hari rabu moots 🌿🤗💪✨

Jangan lupa mandi, sarapan, dan skinkeran yaa 👍

Stay safe and keep healthy. Semoga tweet ini lewat TL kalian 😁

Always spread love to all human in the world 💕",Revan_Blue98
377,377.0,2020-11-10 19:20:31+00:00,1326243356364582912,"Kesalahanku:

Terlalu sering fast response ke orang yang gak tertarik sama diri ini.

Yuk tidur yuk
Good sleep moots, and have a nice dream.",Revan_Blue98
378,378.0,2020-11-10 14:48:45+00:00,1326174965062721536,"Malam-malam enaknya minum:

Kopi hangat ❎
Teh hangat ❎
Cokelat panas ❎

Es kelapa dibekuin ✔",Revan_Blue98
379,379.0,2020-11-10 07:47:44+00:00,1326069013974151168,"Tahun 1998 kelahiranku
Papa muda atau mas jawa seleraku

Eh 😂😂",Revan_Blue98
380,380.0,2020-11-10 07:43:04+00:00,1326067837174083585,"Libur kuliah di hari sabtu-senin

Cuma mikirin kamu saja yang tidak pernah ada liburnya..

Eeeeeh 😂🙏",Revan_Blue98
381,381.0,2020-11-10 03:06:09+00:00,1325998151484862465,"Tidak ada kata 'seharusnya' ko. Life is always fill of surprise, sudah jalan yang Tuhan berikan untuk kamu.. Tetap semangat dan fokus sama target kamu ya 😊💪

Mas. P

Makasih mas 💙",Revan_Blue98
382,382.0,2020-11-10 02:39:15+00:00,1325991379416219656,"Prinsipku sekarang:

Kalau gak suka karena fisik dan materi yang ku miliki it's okay, silahkan pergi menjauh dan jangan pernah datang lagi.

Aku cuma butuh orang yang bisa membuatku 'love myself', bisa selalu support dan bersyukur memiliki aku, just it!

R",Revan_Blue98
383,383.0,2020-11-10 01:00:59+00:00,1325966650319929346,Sarapan telur ceplok pakai kaldu jamur nikmatnya Mashaaa Allah luar biasa 😋,Revan_Blue98
384,384.0,2020-11-09 23:57:15+00:00,1325950611444035584,"Tiba-tiba sepagi ini teringin punya adik laki-laki lagi semenjak almarhum adikku meninggal 2 tahun silam 😔 Kangen namanya ngusilin, perhatian dan menjaga ia agar tidak salah bergaul, mengelus rambutnya, cium pipinya, peluk ia, dan lainnya. :')

i miss him 💔",Revan_Blue98
385,385.0,2020-11-09 23:44:03+00:00,1325947290863853568,"Selamat pagi ✨🌿
Semangat aktifitas di hari selasa yaaa 💪

Yuk saling mendo'akan yang baik:
Semoga yang belum dapat kerja segera bekerja
Yang masih jomblo segera memiliki pasangan
Yang hatinya terluka segera sembuh
Yang punya masalah, cepat selesai

Aamiin.",Revan_Blue98
386,386.0,2020-11-09 16:57:29+00:00,1325844975347593216,"Jam segini bm macem-macem makanan dan minuman, huaaa. Tidur Van. Kepikiran es krim vanila mulu astaga 🙄 bcs it my mood booster 😭",Revan_Blue98
387,387.0,2020-11-09 16:04:47+00:00,1325831710433447939,"Alasanku belum mau pacaran adalah:

1. Insecure karena masih kuliah, belum kerja jadi belum ada penghasilan, takut gak bisa take and give ke pasangan dan dianggap numpang hidup.

2. Insecure ke fisik

Semoga ada yang mau 😂 wkwk 😂",Revan_Blue98
388,388.0,2020-11-09 15:55:12+00:00,1325829301971812352,"Orang terdekat sekalipun bisa pergi tanpa memberi aba-aba dan sebab yang jelas, dan itu sangat menyakitkan terutama saat kita sudah nyaman bersamanya melewati manis pahitnya kehidupan.

Bekasi, 09 November 2020
R",Revan_Blue98
389,389.0,2020-11-09 14:17:47+00:00,1325804782586507266,DM sepi banget 🙄,Revan_Blue98
390,390.0,2020-11-09 09:42:27+00:00,1325735496299937792,"Muka berpori-pori besar, jerawatan dan banyak scars itu biasa
Kulit tidak putih itu biasa
Badan tinggi atau pendek biasa
Badan gemuk atau kurus juga biasa

Yang luar biasa itu mulut kamu, senang merendahkan orang lain. Kita ini manusia, punya kekurangan ya 🙂",Revan_Blue98
391,391.0,2020-11-09 09:14:56+00:00,1325728569088040960,Saat ini hati hanya membuka lowongan menjadi tambatan hati untuk pria berdomisili Jabekde. Wkwkwk 😂,Revan_Blue98
392,392.0,2020-11-09 05:11:25+00:00,1325667287215476736,Pengen ikut kajian dan sholat jum'at bareng bf😔 wkwk,Revan_Blue98
393,393.0,2020-11-09 01:14:50+00:00,1325607747686072320,"Sikapku hari ini dikarenakan sikapmu di hari kemarin.
Sikapku esok hari ditentukan oleh sikapmu pada hari ini.

R",Revan_Blue98
394,394.0,2020-11-08 16:32:25+00:00,1325476276581195778,"bm digenggam tangaku oleh mas pacar yang sedang menyetir mobil atau motor 🙄

Jomblo wey. Wkwk 😂",Revan_Blue98
395,395.0,2020-11-08 15:03:58+00:00,1325454020157210624,"Okay, waktu overthinking dimulai 🔪",Revan_Blue98
396,396.0,2020-11-08 12:45:45+00:00,1325419233535160321,"Dear abang-abang onlineku..

Sebenarnya kalian tulus tidak sih menginginkan kehadiranku? 
Apakah kalian cuma kasihan dan singgah lalu pergi? 
Haruskah aku yang selalu memulai percakapan?
Apakah selama 24 jam itu tidak ada waktu sedikit saja untukku? 😔

R",Revan_Blue98
397,397.0,2020-11-08 12:07:14+00:00,1325409540938948611,"Tadi kan lari sore di CBD Summarecon. Fyi badanku berisi dengan perut agak buncit. Aku pakai celana training dan kaos slimfit under armour warna hitam plus topi warna hitam juga. Aku sering dilihatin cowok muscle dong, apa ada yang salah dariku? 🙂",Revan_Blue98
398,398.0,2020-11-08 08:19:25+00:00,1325352208871776257,"Apa tugasku menjadi sahabat ataupun adikmu yang tak pernah diharapkan sudah selesai? Kalau memang sudah, aku pamit undur diri.",Revan_Blue98
399,399.0,2020-11-08 07:52:08+00:00,1325345346147426305,"Apa salahku? Ku tak pernah dicintai
Aku memang tak sempurna, tapi ku mau bertahan untukmu
Kau takkan mengerti, hati yang telah terluka
Campakkan aku, kau buang aku
Tak peduli perasaanku 💔

Cr: sudahi semua ini - Sammy Simorangkir.",Revan_Blue98
400,400.0,2020-11-08 07:38:15+00:00,1325341851587551234,"Kesalahan terbesar kita adalah lebih sering mengharapkan dan berusaha mendapatkan manusia dengan sifat iblis dibanding mempertahankan manusia yang sudah jelas berhati malaikat 😔

R",Revan_Blue98
401,401.0,2020-11-08 07:14:00+00:00,1325335747839193088,"Abang-abangan online ku sudah punya bf, lah aku? Masih menjomblo 🙄. Semoga segera terinduksi biar punya pacar juga. Hehe 😁",Revan_Blue98
402,402.0,2020-11-08 06:19:09+00:00,1325321942405050374,"Sedang menikmati proses memperbaiki diri dan mencari untuk mendapatkan yang terbaik.

Bersabarlah, dari seringnya dikecewakan, Tuhan pasti segera ganti dengan menghadirkan seseorang yang terbaik yang tulus dan bisa menyembuhkan lukamu di masa lalu.

R",Revan_Blue98
403,403.0,2020-11-08 01:03:26+00:00,1325242493315657728,"Kayaknya kalau sahabatku yang di Bandung ngekost di Jakarta paling aku sering main ke kostnya ia, yang akan menjadi rumah keduaku. Mungkin saja kalau ia mengizinkan 🙂

I need second home 🙂",Revan_Blue98
404,404.0,2020-11-08 00:54:56+00:00,1325240351611740161,Sering ketemu match yang jaraknya kurang dari 1 km. Tapi ga pada nyantol 😥 padahal enak ngebucin deket 🙄 dahlah capek akutuu. Pada penasaran doangan 🙂,Revan_Blue98
405,405.0,2020-11-08 00:05:14+00:00,1325227847082913792,"Pengen jogging di GBK masa 🙄 belum pernah. Wkwk 😂

Boro-boro lari pagi, jam segini aja udah nugas, hari minggu loh 🙄🙄",Revan_Blue98
406,406.0,2020-11-07 23:32:29+00:00,1325219602868039680,"Good morning and happy sunday moots 💙✨

Selamat beraktifitas ya 🤗
Semoga keberkahan dan kebahagiaan selalu untuk kalian.
Menjadi penting itu baik, tapi lebih penting menjadi orang baik.

Semangat kalian 💙💙

R",Revan_Blue98
407,407.0,2020-11-07 14:23:27+00:00,1325081433518403584,"Lupa keluarin headset di saku kemeja, eh tercuci. Mood swing mode on 💣",Revan_Blue98
408,408.0,2020-11-07 14:19:20+00:00,1325080397978370051,"Gak suka dipanggil 'bun, hyung, bro, dan segala spesiesnya' 🙄",Revan_Blue98
409,409.0,2020-11-07 13:43:37+00:00,1325071410075611144,"Karena aku agak discreet, aku kalau setiap perkenalan selalu ku berusaha jujur memperkenalkan diri tentangku dan ciri fisikku. Untuk apa? Supaya lawan bicara mengerti dan tak berekspetasi tinggi. Jadi lebih mudah memfilter siapa yang akan bertahan💙",Revan_Blue98
410,410.0,2020-11-07 13:28:25+00:00,1325067586862682113,"Mari isi malam minggu dengan berkeringat. Hehe 😁

Barbelan sambil baca buku, lebih bermanfaat 👍",Revan_Blue98
411,411.0,2020-11-07 13:19:27+00:00,1325065327525310464,"Lebih suka street food, porsinya banyak. Kalau bisa street food yang tempatnya agak aestethic. Hihi 😁",Revan_Blue98
412,412.0,2020-11-07 11:46:20+00:00,1325041893290377216,Apakah ada yang mengcrush aku?,Revan_Blue98
413,413.0,2020-11-07 11:24:13+00:00,1325036330175246336,"Sayang udah sholat belum? Mau siapa yang jadi imam kali ini? Nanti gantian ya, habis itu kita tadarusan bareng...

Iya misalnya kalau pacaran sama aku, ya gitu 🙂",Revan_Blue98
414,414.0,2020-11-07 08:15:40+00:00,1324988879586250753,"Kita selalu mempunyai lintasan cepat tersendiri untuk mencapai tiap orbital impian kita. Semangat 💪

-quotes kimia",Revan_Blue98
415,415.0,2020-11-07 05:54:04+00:00,1324953242271248384,Masa iya jatuh cinta dengan orang yang domisilinya jauh lagi? Aaaah menyebalkan 🙄😥,Revan_Blue98
416,416.0,2020-11-07 04:24:57+00:00,1324930817764651012,"OMG di acara nikahannya ada yang main saxophone 😭 suka banget woy, mana cakep juga orangnya 😍. Wkwk 😂",Revan_Blue98
417,417.0,2020-11-06 23:19:22+00:00,1324853914223603712,"Aku kalau:

Lihat pesawat selalu mikir ke asas Bernoulli
Mengendarai motor di tikungan dengan mempertimbangkan kecepatannya agar tidak slip
Lihat buah jatuh dari pohonnya mikir ke energi potensial
Ada kecelakaan mikir ke momentum dan impuls

Dan lainnya 😂",Revan_Blue98
418,418.0,2020-11-06 22:29:04+00:00,1324841254140534784,"Selamat pagi mutual 🤗✨
Happy weekend yaaa 💙

Yuk awali segala aktifitas dengan niat yang baik diiringi mengucap bismillah dan akhiri aktifitas dengan mengucap alhamdulillah, inshaaa Allah berkah.

Semangat ya kalian 💪💕",Revan_Blue98
419,419.0,2020-11-06 16:28:12+00:00,1324750439762386944,"""Aku masih belum bisa buka hati buat orang baru, eh nyatanya udah pacaran aja"".

Ko orang pada cepet dapat bf ya? Apa aku lama, karena benar-benar gak bisa buka hati untuk orang baru dan gak bisa terbuka sama diri sendiri? Entahlah 🙂",Revan_Blue98
420,420.0,2020-11-06 15:42:50+00:00,1324739026138488832,"Walaupun adik kandungku gak mau diperhatiin sama abangnya, sering gak akur, tetap saja abangnya sayang sama adiknya, mau ia mendapat yang lebih baik dari pada abangnya 😊

Dek, abang bantu do'akan ya. Semoga impian kamu terwujud..",Revan_Blue98
421,421.0,2020-11-06 03:00:11+00:00,1324547099086610433,"Selamat pagi ✨
TGIF 💕

Dari aku yang wilayahnya terdampak pemadaman listrik 😭
Mana lagi menyelesaikan tugas, dahlah sebal 🙄",Revan_Blue98
422,422.0,2020-11-05 13:01:01+00:00,1324335915884441600,"Saat baru mutualan denganku, aku orangnya gimana?",Revan_Blue98
423,423.0,2020-11-05 12:52:50+00:00,1324333854203678721,Aku lebih cocok untuk dijadikan siapamu?,Revan_Blue98
424,424.0,2020-11-05 12:43:08+00:00,1324331413215211520,"Takut kecoa ❎
Takut masang regulator ke tabung gas ✔

Huaaa 😭",Revan_Blue98
425,425.0,2020-11-05 12:37:47+00:00,1324330068835885058,Berulang kali buka secreto walau jarang ada yang isi 😁,Revan_Blue98
426,426.0,2020-11-05 09:35:49+00:00,1324284274086850560,"Kangennnnn Puncak so bad!
Pengen punya foto estetik di kebun teh 😭",Revan_Blue98
427,427.0,2020-11-05 06:07:56+00:00,1324231956150714368,Bioku baru 😁,Revan_Blue98
428,428.0,2020-11-05 01:47:45+00:00,1324166482662625280,"Selamat berhari kamis buat mutualku yang manis 🤗🌿

Domisili kalian hujan atau tidak? Bekasi hujan nih. Hehe 😁

Jangan lupa jaga kesehatan ya kalian 💙",Revan_Blue98
429,429.0,2020-11-04 15:32:27+00:00,1324011634633842688,"Tidak usah perlu memaksa agar telihat kaya di banyak mata. Cukuplah hidup sederhana dengan menjaga tatakrama dan santun dalam bertutur kata. Kelak, kamu akan jauh lebih terlihat berkelas dan bermakna..

Bekasi, 04 November 2020
R",Revan_Blue98
430,430.0,2020-11-04 14:20:28+00:00,1323993519447396353,"Statistik =&gt; fisika SMA =&gt; Statistik

Alias mabok weii 😂",Revan_Blue98
431,431.0,2020-11-04 05:45:28+00:00,1323863917131558912,"Pengen ngontrak lagi 😭 biar kalau ga betah di rumah, bisa singgah di rumah kedua. Gak apa-apa dalam hal asupan gizi, kurang bagus dan pola makan gak teratur, bebas dan bahagia gitu, pulang malam juga no problem, dan ada teman cerita buat keluh kesah 😔",Revan_Blue98
432,432.0,2020-11-04 05:03:16+00:00,1323853295476109314,Bucin matakuliah statistik 😭💙💙,Revan_Blue98
433,433.0,2020-11-03 23:44:06+00:00,1323772973824704512,"Selamat pagi 🤗🌿✨

Selamat berhari rabu. Semangat untuk aktifitas hari ini ya 💪

Dari: aku yang sarapan nasi kuning sebungkus dan sudah menugas lagi di depan laptop. Cimiwiw 😂",Revan_Blue98
434,434.0,2020-11-03 17:00:41+00:00,1323671454324461568,"Alasanku takut didekati orang lain:

1. Merasa belum pantas untuk siapapun
2. Orang lain belum tentu bahagia saat bersamaku
3. Tidak ada yang bisa dibanggain dari diriku
4. Belum ada yang mau sama diriku
5. Aku cuma bisa membuat orang lain capek 💔
Source: -",Revan_Blue98
435,435.0,2020-11-03 15:45:37+00:00,1323652559064592389,"Mau jadi anak malam, tapi...

Belum pulang di atas jam 10 malam dicariin ✔
Orangnya ngantukan alias pelor ✔

Dahlah ga jadi. Wkwk 😁",Revan_Blue98
436,436.0,2020-11-03 09:27:48+00:00,1323557481977577472,"Bekasi CBD anyone?

Kalau lihat cowok pakai kaos abu-abu dan celana training hitam pakai topi hitam, sapa ya 😊",Revan_Blue98
437,437.0,2020-11-03 05:18:23+00:00,1323494714079764480,"Balikan sama mantan, iya atau jangan?
Kalau iya mau jadian di tanggal cantik 11-11-2020 😂😂

Mantannya juga belum tentu mau 🙄 wkwkwk 😂😂",Revan_Blue98
438,438.0,2020-11-03 01:57:22+00:00,1323444123978719232,"Nakal kepada orang yang tepat. Gak deh bercanda. Wkwk

Efek pusing belajar materi UTS biokimia buat nanti siang 😭😂😂",Revan_Blue98
439,439.0,2020-11-03 00:24:33+00:00,1323420765681709057,"Selamat pagi dan semangat beraktifitas di hari selasa 💙✨

Dari aku yang belum pernah ke curug sama sekali 🙄",Revan_Blue98
440,440.0,2020-11-02 16:23:19+00:00,1323299660849573889,"Di malam ini, sebelum ku tidur, aku berdo'a kepadamu yaa Allah. Jika nanti di hidupku, Engkau memberikan ujian yang berat, maka berikan aku:
1. Kekuatan iman agar tak mudah berpaling dari Mu
2. Kesabaran yang tak pernah putus
3. Kuat raga dan pikiran

Aamiin",Revan_Blue98
441,441.0,2020-11-02 12:36:45+00:00,1323242643493588992,"Drosophila melanogaster adalah nama latin dari lalat buah ya gais 😊

Kakau ada salah, mohon dikoreksi.

#altercerdas #yukbelajar 🌿",Revan_Blue98
442,442.0,2020-11-02 12:10:23+00:00,1323236006217175040,"Maaf ya jarang jb-jb. Pemilik akunnya sedang melaksanakan ujian tengah semester di minggu ini dan banyak tugas menumpuk.
Kalau ada perlu, chat via DM yaa. Thx u 💙",Revan_Blue98
443,443.0,2020-11-02 05:13:03+00:00,1323130981096648704,"Aku sering larut dalam sedih karena saat sudah merasakan kenyamanan bersama dirinya, namun nyatanya ia memilih pergi meninggalkan tanpa aba-aba.

Kini ku teringat pintaku kepada Tuhan, bahwa aku ingin diberikan yang terbaik, dan ternyata bukan dirinya.

R",Revan_Blue98
444,444.0,2020-11-02 01:13:38+00:00,1323070731790426112,"Selama ini apa yang orang tua saya ajarkan, berusaha saya terapkan. Kalau main atau bertamu ke rumah orang baru gak pernah namanya gratakan atau menyentuh barang berharga yang tuan rumah miliki

Berusaha menjaga kepercayaan orang lain yang diberikan kepadaku.",Revan_Blue98
445,445.0,2020-11-02 01:07:36+00:00,1323069213192302592,"Selamat pagi 🤗✨
Happy monday moots 💕

Pagi ini kecamatan Bekasi Utara sejuk banget, alhamdulillah 😇

Stay safe dan jaga kesehatan yaa. Semangat kerja, kuliah ataupun aktifitas lainnya 💪",Revan_Blue98
446,446.0,2020-11-01 21:18:07+00:00,1323011463280160770,"Dibangunin untuk sholat shubuh sambil dicium kening itu adalah senjata ampuh untukku. Hehe 😁

Yuk sholat 💙",Revan_Blue98
447,447.0,2020-11-01 15:12:58+00:00,1322919567434211328,"Tingkatan level tertinggi mencintai seseorang:

1. Mengikhlaskan dirinya bahagia bersama orang lain
2. Menerima masa lalunya yang kelam
3. Selalu menyelipkan namanya dalam setiap do'amu agar ia selalu bahagia meskipun kedua raga belum sempat berjumpa.

R",Revan_Blue98
448,448.0,2020-11-01 13:56:17+00:00,1322900271660371968,Aku hanya ingin setia...,Revan_Blue98
449,449.0,2020-11-01 11:37:36+00:00,1322865369711718402,"Jika fisik dan materi merupakan hal yang selalu kamu jadikan tolak ukur, mohon maaf aku akan inisiatif berbalik lajur atau dengan kata lain mundur 😊

R",Revan_Blue98
450,450.0,2020-11-01 06:57:02+00:00,1322794762290651137,"Kehujanan 2 hari beruntun, dan sekarang listrik padam😭 HP low battery. Kalau ada DM ataupun chat di WA nanti aku slow respon maafin yaaa 🙏",Revan_Blue98
451,451.0,2020-11-01 06:40:27+00:00,1322790588056391680,"Tadi bertemu mutual lagi, hehe 😁 Dari 1,7k followers, aku hanya bertemu 3 orang dan sikap mereka baik 💙 Alhamdulillah 😇

Thanks a lot moots 🤗
Karena yang terpenting itu kualitas bukan kuantitas 😊",Revan_Blue98
452,452.0,2020-11-01 01:31:11+00:00,1322712761177042945,"Plislah, kalau udah jadi bf orang tuh bilang dari awal, dan gak usah genit.

Thx u..",Revan_Blue98
453,453.0,2020-10-30 09:11:16+00:00,1322103768826089472,"Ziarah ke makam si gantengku 😘💙

Kangen saja, sekarang jok motor belakang kosong, biasanya kamu ikut mas terus kalau pergi jalan-jalan ke luar rumah 😥",Revan_Blue98
454,454.0,2020-10-30 04:34:47+00:00,1322034188371963906,"Senang banget gitu, kalau ada yang sering memberikan kabar dirinya tanpa ku minta, padahal aku bukan siapa-siapanya. Sehat dan bahagia selalu ya siapapun kamu 😊",Revan_Blue98
455,455.0,2020-10-30 01:35:30+00:00,1321989071850233856,"Selamat pagi mutual 😊✨

Thanks Allah It's Friday 💙
Semangat di hari Jum'at untuk kamu yang selalu kuat dalam menunaikan segala hajat, semoga cepat dapat. Aamiin 😇

Jum'at pagi ini sejuk dan menangkan, seperti halnya melihat senyum mu di pagi hari 😍

R",Revan_Blue98
456,456.0,2020-10-29 16:28:00+00:00,1321851288439513088,"Akhirnya kamu berhasil menemukan rumah, setelah sebelumnya menjadikan diriku sebagai tempat singgah

Cr: Masih Berusaha Ikhlas - Patahan Ranting",Revan_Blue98
457,457.0,2020-10-29 15:02:30+00:00,1321829771622326272,Paling gak suka kalau ditanya 'lagi apa' dengan berulang kali 😭 bosen aku tuh. Tapi aku juga bukan convo builder 🙄,Revan_Blue98
458,458.0,2020-10-29 14:00:47+00:00,1321814240819175424,"Suka aja sama cowok yang begini:

- berwawasan luas
- gak selalu bahas sex
- bisa merawat diri
- gak julit
- gak tempramental
- auranya positif
- jujur
- murah senyum
- dewasa dalam bersikap

Valid ✔",Revan_Blue98
459,459.0,2020-10-29 13:44:27+00:00,1321810129830912001,"Twitter buat cari bf ❎
Twitter buat cari abang RL ✔

Semoga terwujud ya Van. Butuh sosok abang 😔",Revan_Blue98
460,460.0,2020-10-29 13:32:00+00:00,1321806995012292609,"Cowok ada bulu dada tipis, kalian suka tidak? Wkwk 😂
Because, i have it. 😂",Revan_Blue98
461,461.0,2020-10-29 13:17:12+00:00,1321803272127094784,"Belum pernah ke curug dong 😭

And I miss Yogyakarta, Bandung and Bogor so bad!",Revan_Blue98
462,462.0,2020-10-29 12:14:34+00:00,1321787510268207104,"Me:
H/W: 168 cm/66 kg

Pas banget buat dipeluk, partner cuddle dan digendong kamu 😂",Revan_Blue98
463,463.0,2020-10-29 11:51:13+00:00,1321781632974548994,"Pas tadi setelah barbelan, kemudian bercermin, looking myself:

Mukaku banyak scars, berpori besar dan banyak komedo. Tapi cukup manly sih, like as mas-mas jawa gitu. Wkwk 😂 badan juga berisi walau perut buncit 😂
Tapi kalau dari gaya bicara mah lembut 😭",Revan_Blue98
464,464.0,2020-10-29 10:38:41+00:00,1321763377832587264,"Tuhan, bisakah aku mengetahui siapa orang yang mengcrushku? Agar aku bisa mengcrush dirinya kembali.

Sepertinya kali ini aku salah mengcrush orang, yang jelas-jelas sama sekali tak menginginkan aku, dan itu sangat melelahkan..",Revan_Blue98
465,465.0,2020-10-29 05:33:46+00:00,1321686644722864128,"Semoga cepat wisuda, kemudian kerja biar punya pengahasilan, terus membahagiakan diri sendiri dan orang yang menyanyangi diri ini. Dan tentunya ingin mengelilingi wilayah Indonesia untuk belajar mengenai budaya dan menikmati pemandangan alamnya 😍

Aamiin.",Revan_Blue98
466,466.0,2020-10-29 02:15:49+00:00,1321636827074191360,"Gak tau, mulut buaya mana lagi yang sudah ku percayai begitu saja 😔",Revan_Blue98
467,467.0,2020-10-29 00:43:12+00:00,1321613522652913664,"Bekasi tiis pisan. Hayang cuddling, lamun teu aya bf. Karunya pisan 🙄",Revan_Blue98
468,468.0,2020-10-28 23:51:35+00:00,1321600529416421377,"Pasung
Lembayung
Kamu yang foto pakai payung

Aw 😙",Revan_Blue98
469,469.0,2020-10-28 22:58:05+00:00,1321587068015841280,"Selamat pagi mutual ✨
Selamat beraktifitas di hari kamis dengan diiringi senyum manis 😊

Semangat kamis ya 💪
Dari aku yang sepagi ini sudah belajar buat UTS, yang materinya banyak banget bikin istighfar. Wkwk 😂",Revan_Blue98
470,470.0,2020-10-28 15:48:25+00:00,1321478939659759618,"Jadi seperti ini rasanya pernah berharap tanpa diharapkan kembali? Mimpi yang saat ini sebatas khayal semu dan entah kapan semesta juga ikut andil dalam mewujudkannya? Sabarku, kau tak boleh lelah dan berakhir ya..

Bekasi, 28 Oktober 2020
R",Revan_Blue98
471,471.0,2020-10-28 14:06:00+00:00,1321453164642463744,"Van, kamu itu ibarat mutiara. Jadi tidak sembarang orang bisa memiliki kamu.

Lagi memberi energi positif ke diri sendiri..",Revan_Blue98
472,472.0,2020-10-28 13:03:38+00:00,1321437471444406272,"Sedang di fase:

Mau kenal dan akrab ya ayo sini
Ada chat masuk ya dibalas
Gak ada yang chat ya sudah
Ada yang peduli ya alhamdulillah senang
Gak ada juga gak apa-apa
Mau bertahan ya ayo perkuat sama-sama hubungannya
Mau pergi ya silahkan, gak aku larang.

R",Revan_Blue98
473,473.0,2020-10-28 12:48:14+00:00,1321433591876775936,"Kapan masa iddahku berakhir? 😭

Kangen punya suami. Wkwk 😂😂",Revan_Blue98
474,474.0,2020-10-28 12:18:11+00:00,1321426033506086917,"Orang moody mode on:

Tadi hahaha hihihi
Selang waktu t = 1s kemudian murung, cemberut, marah gak jelas gak mau diganggu, tapi giliran dicuekin marah..

Siapa?
Aku....",Revan_Blue98
475,475.0,2020-10-28 02:37:02+00:00,1321279781544099842,Katanya yang bawel itu bikin kangen. Ko aku udah bawel gak ada yang kangen satu pun? Wkwk 😂,Revan_Blue98
476,476.0,2020-10-28 01:24:47+00:00,1321261598023925760,"Pagi ku kali ini kadapat, karena video brondong yang viral itu lewat TL ku, huaaa 😭. Wkwkwk 😂",Revan_Blue98
477,477.0,2020-10-28 01:23:14+00:00,1321261208159150080,"Mau nge-BO ah tapi di hotel. Ada yang mau gak ya?

Iya, Belajar Online 😭",Revan_Blue98
478,478.0,2020-10-27 23:18:13+00:00,1321229745082658816,"Selamat pagi 🌿
Selamat berhari rabu 🤗 semangat beraktifitas hari ini ya kalian 💪

Jangan lupa untuk selalu menebar kasih sayang dan kebaikan kepada sesama makhluk ciptaan_Nya 💕",Revan_Blue98
479,479.0,2020-10-27 15:12:41+00:00,1321107559177015296,"Penyesalan yang paling memukul telak adalah kita pernah menyakiti dan menyia-nyiakan orang yang tulus, peduli dan sayang dengan diri kita, sampai akhirnya ia pergi meninggalkan kita untuk selama-selamanya membawa luka 💔",Revan_Blue98
480,480.0,2020-10-27 14:53:55+00:00,1321102836483043329,Kalau sayang gak mungkin menyakiti salah satu pihak baik terang-terangan atau main belakang. 😊,Revan_Blue98
481,481.0,2020-10-27 14:47:06+00:00,1321101121281142790,"Aku penyayang dan peduli. Tapi jika semua itu diabaikan, cukup satu kata yang ku ucapkan yaitu ""terserah"" sebagai tanda peduliku untukmu sudah perlahan luntur..",Revan_Blue98
482,482.0,2020-10-27 13:07:28+00:00,1321076046238633984,"Kalau kamu orang baik pasti dipertemukan dengan orang baik lainnya 🤗

Dan aku percaya itu 😊

- abang T",Revan_Blue98
483,483.0,2020-10-27 12:08:23+00:00,1321061178475335681,"Bukan aku berlagak sok suci atau bagaimana, but this is me 😇 berusaha untuk selalu menebar kebaikan dan kasih sayang meski berada di jalur yang salah 😊",Revan_Blue98
484,484.0,2020-10-27 11:20:13+00:00,1321049057935065088,"Mengapa aku suka sekali ya, kalau dipanggil dek dengan cowok yang usianya di atas usiaku 😍",Revan_Blue98
485,485.0,2020-10-27 10:06:42+00:00,1321030556268724227,"Drama di apk kornet:
Pernah diajakin meet up ❎
Pernah diajakin 3 some ✔

Tapi maaf aku tolak dengan baik-baik 😇",Revan_Blue98
486,486.0,2020-10-27 09:58:29+00:00,1321028486979436546,"Kapan lagi kan bercanda sama top, kan aku side 😂😂😝",Revan_Blue98
487,487.0,2020-10-27 09:32:03+00:00,1321021833513029634,"Kalau merasa diri belum baik, cobalah menjaga ibadah, khususnya bagi yang muslim itu sholat, dan menjaga tutur kata agar selalu berkata lemah lembut 💙",Revan_Blue98
488,488.0,2020-10-27 08:41:31+00:00,1321009119671676931,"Bagaimana bisa menjadi pacar yang baik, kalau kamu saja masih menyamakan dhomir huwa dan ana yang jelas-jelas beda 😭 wkwk 😂😂",Revan_Blue98
489,489.0,2020-10-27 08:29:28+00:00,1321006085419905024,"Nilai BTQ dapat A karena keseringan menulis kaligrafi, padahal baca Al-Qurannya biasa aja. Hehe 😂",Revan_Blue98
490,490.0,2020-10-27 08:24:17+00:00,1321004779733086208,"Di hidupku ada:

Visi
Misi
Bekasi

Hobaaah 😂😂",Revan_Blue98
491,491.0,2020-10-27 07:46:06+00:00,1320995173111742464,Mau kirim real face ke siapa ya? Malu asli 😭😂😂,Revan_Blue98
492,492.0,2020-10-26 23:48:45+00:00,1320875044151595009,"Aku diam agar kau tetap merasa nyaman, dan aku sedang memperhatikan segala aktifitasmu melalui sosial mediamu.",Revan_Blue98
493,493.0,2020-10-26 23:41:33+00:00,1320873229779546112,"Selamat pagi kalian 🤗🤗

Dari aku yang jam segini ditelfon teman karena ia bingung materi buat ujian nanti siang, aku pun sama masih bingung tadinya, alias jam segini sudah pada belajar woeee 😂😂

Have a nice day ya kalian 😙💙",Revan_Blue98
494,494.0,2020-10-26 15:58:56+00:00,1320756809934667779,"Teringin menyoba rasa chatime, namun tak pernah tersampaikan. Wkwk 😂😂",Revan_Blue98
